order_id,item_id,quantity,special_request,subtotal,payment_method,order_placed,order_status
4620,15,5,Extra syrup,27.86,Cash,2023-03-14 03:47:45,Completed
4621,5,5,Spicy,5.9,Credit Card,2023-09-30 14:30:29,In Progress
4622,14,1,None,11.09,Credit Card,2023-05-23 00:41:56,Completed
4623,18,5,Spicy,9.84,Credit Card,2023-11-09 20:34:22,Cancelled
4624,16,3,Extra gravy,17.56,Cash,2023-02-27 22:55:22,Completed
4625,6,5,No powdered sugar,15.74,Credit Card,2023-07-02 17:15:12,Cancelled
4626,14,3,Extra syrup,23.23,Interac Transfer,2023-07-01 04:35:42,Cancelled
4627,8,2,Spicy,11.06,Cash,2023-02-26 09:46:03,Completed
4628,7,2,Extra gravy,19.86,Credit Card,2023-03-12 01:19:22,Cancelled
4629,8,4,Extra syrup,27.1,Credit Card,2023-12-11 10:41:22,Completed
4630,13,3,Extra syrup,27.77,Cash,2023-04-08 11:58:37,In Progress
4631,6,2,Spicy,28.97,Credit Card,2023-01-30 13:57:43,Cancelled
4632,18,5,Extra gravy,24.33,Cash,2023-04-13 15:12:44,In Progress
4633,2,1,No powdered sugar,27.65,Interac Transfer,2023-06-12 05:36:47,In Progress
4634,8,1,Spicy,10.86,Credit Card,2023-09-10 11:45:28,Completed
4635,11,3,Extra syrup,9.94,Credit Card,2023-07-05 09:57:24,Completed
4636,1,4,Extra syrup,5.16,Interac Transfer,2023-09-14 16:10:17,Cancelled
4637,22,5,None,22.67,Credit Card,2023-04-07 12:44:51,Completed
4638,6,3,Extra gravy,28.44,Credit Card,2023-04-18 22:30:21,In Progress
4639,16,1,None,9.67,Cash,2023-04-18 03:33:10,In Progress
4640,20,3,No powdered sugar,20.92,Credit Card,2023-06-03 06:07:39,In Progress
4641,12,5,Spicy,23.66,Interac Transfer,2023-04-17 02:21:18,Cancelled
4642,11,2,Extra syrup,28.19,Credit Card,2023-05-26 10:18:23,Completed
4643,10,5,Extra gravy,21.17,Cash,2023-07-30 18:31:44,In Progress
4644,3,2,Extra syrup,29.26,Interac Transfer,2023-04-08 16:52:23,Cancelled
4645,13,2,None,13.62,Interac Transfer,2023-05-20 02:27:51,Completed
4646,3,2,None,13.75,Interac Transfer,2023-02-14 01:39:34,Completed
4647,15,3,Spicy,18.58,Interac Transfer,2023-02-09 00:54:01,In Progress
4648,16,1,Extra gravy,14.59,Cash,2023-09-05 03:35:59,Cancelled
4649,13,3,Extra gravy,5.04,Cash,2023-06-28 22:31:13,In Progress
4650,17,1,Spicy,23.29,Cash,2023-11-13 21:52:13,In Progress
4651,3,5,None,23.79,Cash,2023-03-06 17:54:49,Cancelled
4652,20,4,None,23.67,Credit Card,2023-11-15 17:08:13,In Progress
4653,11,5,None,13.63,Cash,2023-05-25 23:52:09,Cancelled
4654,21,3,Extra syrup,18.06,Credit Card,2023-12-02 09:50:44,Cancelled
4655,19,3,No powdered sugar,14.0,Interac Transfer,2023-04-02 16:31:25,In Progress
4656,22,1,None,5.4,Credit Card,2023-01-22 02:38:20,In Progress
4657,11,3,No powdered sugar,19.06,Credit Card,2023-01-06 15:47:11,Completed
4658,16,2,No powdered sugar,8.09,Credit Card,2023-09-19 09:03:40,Completed
4659,21,3,Extra gravy,7.0,Cash,2023-06-09 13:17:41,Cancelled
4660,3,1,Spicy,23.89,Cash,2023-12-13 07:36:51,Cancelled
4661,22,1,Extra syrup,5.24,Interac Transfer,2023-03-03 02:05:11,Cancelled
4662,6,2,No powdered sugar,28.98,Cash,2023-04-05 20:13:35,Completed
4663,14,1,Extra syrup,17.88,Credit Card,2023-07-07 11:22:26,In Progress
4664,18,4,Extra gravy,29.58,Cash,2023-02-14 04:10:48,In Progress
4665,17,5,None,6.45,Cash,2023-05-04 18:44:41,Completed
4666,4,3,No powdered sugar,19.59,Credit Card,2023-03-13 14:52:22,In Progress
4667,15,4,Spicy,13.73,Interac Transfer,2023-06-12 18:18:33,In Progress
4668,11,3,Extra gravy,26.09,Cash,2023-03-19 12:45:26,In Progress
4669,3,4,Extra syrup,14.03,Interac Transfer,2023-05-31 16:05:46,Completed
4670,3,3,None,11.51,Credit Card,2023-10-11 08:46:59,Cancelled
4671,16,2,Extra syrup,26.44,Cash,2023-08-30 06:24:02,In Progress
4672,5,1,Spicy,14.37,Interac Transfer,2023-03-22 07:36:37,In Progress
4673,21,1,No powdered sugar,5.42,Interac Transfer,2023-09-18 09:22:05,Cancelled
4674,10,2,Spicy,14.76,Credit Card,2023-11-26 18:10:06,In Progress
4675,19,4,Extra syrup,21.36,Cash,2023-12-09 04:29:08,In Progress
4676,4,5,Extra syrup,11.36,Interac Transfer,2023-06-24 04:25:10,Cancelled
4677,19,4,Spicy,15.8,Interac Transfer,2023-04-03 17:28:48,Completed
4678,11,1,Spicy,6.42,Interac Transfer,2023-10-19 22:49:09,Completed
4679,2,5,Spicy,19.7,Interac Transfer,2023-03-17 21:02:56,In Progress
4680,10,3,None,23.91,Interac Transfer,2023-02-06 10:28:54,In Progress
4681,11,5,Extra syrup,15.33,Interac Transfer,2023-01-19 19:29:40,Cancelled
4682,20,4,Extra gravy,15.51,Interac Transfer,2023-05-20 15:39:26,Cancelled
4683,16,2,None,7.21,Interac Transfer,2023-07-22 01:07:41,In Progress
4684,19,3,None,10.05,Interac Transfer,2023-04-03 20:43:15,In Progress
4685,11,4,None,8.87,Interac Transfer,2023-12-21 12:32:49,Completed
4686,14,3,Extra gravy,17.04,Cash,2023-10-24 12:31:33,Completed
4687,2,5,Spicy,18.23,Credit Card,2023-04-07 06:03:34,Completed
4688,5,1,Extra syrup,28.72,Credit Card,2023-08-14 14:00:53,Completed
4689,5,4,No powdered sugar,6.83,Credit Card,2023-09-05 00:38:45,Cancelled
4690,19,2,No powdered sugar,20.0,Interac Transfer,2023-12-19 21:30:04,Completed
4691,21,5,Extra syrup,18.16,Credit Card,2023-03-30 22:55:02,Completed
4692,12,4,Extra gravy,17.91,Interac Transfer,2023-07-01 06:01:56,In Progress
4693,18,2,No powdered sugar,26.83,Cash,2023-09-17 16:52:12,Completed
4694,4,4,None,10.14,Credit Card,2023-01-30 00:09:08,In Progress
4695,22,5,No powdered sugar,6.02,Cash,2023-01-04 05:56:11,In Progress
4696,17,4,Extra syrup,21.81,Cash,2023-07-07 07:42:05,Completed
4697,10,3,None,13.63,Interac Transfer,2023-02-23 10:41:44,Completed
4698,20,5,No powdered sugar,5.44,Credit Card,2023-03-29 05:43:39,In Progress
4699,6,4,Extra syrup,11.28,Cash,2023-06-10 10:43:31,Cancelled
4700,14,1,Extra gravy,12.73,Credit Card,2023-11-03 12:01:35,In Progress
4701,11,4,Extra syrup,20.42,Cash,2023-02-07 07:23:17,Cancelled
4702,11,3,Extra gravy,9.31,Cash,2023-09-25 13:44:05,Cancelled
4703,18,2,None,15.33,Interac Transfer,2023-08-15 12:49:00,Completed
4704,22,2,Extra syrup,17.06,Credit Card,2023-03-15 18:58:05,Completed
4705,18,2,Spicy,16.48,Interac Transfer,2023-05-17 04:59:47,Completed
4706,11,1,Spicy,29.35,Interac Transfer,2023-03-03 20:46:21,Completed
4707,21,3,Spicy,6.14,Interac Transfer,2023-06-20 04:02:11,In Progress
4708,12,5,Spicy,28.77,Interac Transfer,2023-09-19 00:58:55,Cancelled
4709,5,2,Spicy,19.55,Interac Transfer,2023-09-04 08:58:47,In Progress
4710,9,3,Extra gravy,24.89,Cash,2023-10-19 16:20:19,Cancelled
4711,9,4,Extra syrup,15.76,Credit Card,2023-04-13 08:04:16,In Progress
4712,22,1,None,16.35,Credit Card,2023-03-04 21:51:43,Cancelled
4713,10,3,Spicy,26.98,Interac Transfer,2023-10-29 12:24:11,Completed
4714,22,3,Spicy,27.4,Credit Card,2023-01-14 18:18:56,Cancelled
4715,19,5,None,10.97,Cash,2023-06-08 09:49:33,Completed
4716,1,3,None,9.98,Interac Transfer,2023-04-30 04:57:06,Cancelled
4717,7,5,Spicy,17.41,Cash,2023-08-09 07:52:52,In Progress
4718,4,1,Extra gravy,27.51,Cash,2023-09-04 17:55:56,Cancelled
4719,1,1,None,13.06,Interac Transfer,2023-06-20 19:48:05,In Progress
4720,15,4,Extra syrup,21.3,Cash,2023-05-29 05:17:49,In Progress
4721,8,5,Extra syrup,22.7,Interac Transfer,2023-02-06 12:58:15,Completed
4722,12,5,Extra gravy,24.47,Cash,2023-02-15 08:50:41,Cancelled
4723,22,2,No powdered sugar,19.1,Credit Card,2023-09-08 04:32:14,In Progress
4724,22,2,Extra gravy,15.06,Credit Card,2023-03-28 20:09:28,Cancelled
4725,18,4,Spicy,29.18,Credit Card,2023-12-26 20:46:34,Completed
4726,15,1,No powdered sugar,20.28,Interac Transfer,2023-06-05 22:23:58,Completed
4727,17,2,Spicy,23.21,Cash,2023-03-03 10:04:59,Cancelled
4728,14,3,Extra syrup,13.62,Cash,2023-08-17 19:58:46,In Progress
4729,14,1,None,21.75,Credit Card,2023-07-01 03:58:12,In Progress
4730,18,3,Spicy,11.44,Credit Card,2023-05-17 01:57:50,In Progress
4731,20,5,Extra syrup,11.13,Interac Transfer,2023-07-22 22:37:41,Cancelled
4732,18,1,Extra gravy,22.87,Interac Transfer,2023-08-28 09:04:58,In Progress
4733,16,4,Spicy,18.03,Cash,2023-11-02 09:40:44,In Progress
4734,1,5,Extra syrup,22.08,Interac Transfer,2023-07-13 08:15:11,In Progress
4735,11,5,None,11.74,Interac Transfer,2023-08-17 06:05:26,Completed
4736,15,3,Spicy,19.97,Interac Transfer,2023-09-26 23:33:06,In Progress
4737,12,5,Extra syrup,16.1,Credit Card,2023-04-08 02:38:05,Cancelled
4738,8,2,Spicy,19.92,Credit Card,2023-02-19 18:33:19,Cancelled
4739,22,1,None,12.27,Cash,2023-02-23 03:46:43,In Progress
4740,20,2,Spicy,22.89,Interac Transfer,2023-01-19 01:06:32,Cancelled
4741,6,3,Spicy,25.15,Credit Card,2023-01-27 11:58:48,Cancelled
4742,3,3,Extra syrup,11.5,Interac Transfer,2023-10-28 12:40:33,In Progress
4743,13,1,No powdered sugar,12.52,Cash,2023-11-11 18:43:54,Completed
4744,13,5,Spicy,21.53,Interac Transfer,2023-01-25 09:09:44,In Progress
4745,2,4,No powdered sugar,22.39,Cash,2023-10-28 18:13:47,Cancelled
4746,5,3,Extra gravy,22.6,Cash,2023-01-20 17:51:14,Cancelled
4747,17,1,Spicy,22.07,Credit Card,2023-12-18 11:27:54,In Progress
4748,6,4,No powdered sugar,14.82,Interac Transfer,2023-08-18 08:34:34,Cancelled
4749,2,5,Extra gravy,14.87,Credit Card,2023-01-23 10:55:25,Completed
4750,4,3,Extra syrup,11.37,Interac Transfer,2023-03-23 12:00:08,In Progress
4751,22,1,Spicy,8.92,Interac Transfer,2023-03-26 23:11:40,Cancelled
4752,11,1,Extra syrup,22.31,Cash,2023-12-01 15:52:58,Completed
4753,8,1,Extra gravy,7.33,Cash,2023-08-14 17:16:53,Cancelled
4754,12,3,Extra syrup,28.44,Interac Transfer,2023-12-11 12:33:37,Completed
4755,8,4,Extra syrup,25.67,Credit Card,2023-08-15 16:12:24,Cancelled
4756,11,1,None,26.44,Cash,2023-11-07 12:48:05,In Progress
4757,22,5,Extra gravy,27.67,Cash,2023-11-04 01:46:39,Cancelled
4758,20,1,Extra syrup,15.22,Interac Transfer,2023-06-13 00:55:13,In Progress
4759,8,4,No powdered sugar,26.17,Interac Transfer,2023-03-29 01:50:39,Completed
4760,8,3,Extra gravy,8.95,Cash,2023-12-21 11:04:04,Completed
4761,17,1,None,5.54,Credit Card,2023-03-05 04:56:45,Cancelled
4762,20,1,Spicy,24.62,Cash,2023-11-12 01:04:25,In Progress
4763,20,5,Extra syrup,6.87,Interac Transfer,2023-02-08 20:16:58,In Progress
4764,16,5,No powdered sugar,29.71,Cash,2023-04-29 16:23:30,Completed
4765,14,1,None,21.87,Interac Transfer,2023-07-30 15:06:00,Completed
4766,11,1,Extra gravy,23.84,Cash,2023-03-12 12:52:52,Cancelled
4767,7,5,Extra syrup,11.15,Interac Transfer,2023-07-03 06:48:02,Completed
4768,16,4,None,21.85,Interac Transfer,2023-12-21 06:56:12,Completed
4769,13,2,None,6.08,Credit Card,2023-01-09 15:09:07,In Progress
4770,15,2,No powdered sugar,25.95,Interac Transfer,2023-04-17 16:57:22,In Progress
4771,16,1,Spicy,9.24,Cash,2023-02-15 21:02:34,In Progress
4772,21,5,Spicy,22.43,Interac Transfer,2023-12-05 10:05:18,Completed
4773,9,3,Spicy,10.61,Cash,2023-01-26 08:26:13,Cancelled
4774,3,3,Extra gravy,6.71,Credit Card,2023-08-13 22:25:47,Cancelled
4775,19,2,None,17.04,Cash,2023-09-07 21:32:49,Completed
4776,20,4,Extra gravy,9.23,Credit Card,2023-11-25 11:27:56,Cancelled
4777,5,2,None,23.24,Credit Card,2023-02-12 17:30:43,Completed
4778,10,1,No powdered sugar,10.94,Interac Transfer,2023-06-24 08:00:49,Cancelled
4779,17,4,No powdered sugar,13.56,Credit Card,2023-11-27 10:49:51,Completed
4780,15,3,Extra gravy,19.19,Cash,2023-08-11 02:27:58,In Progress
4781,8,5,Extra gravy,12.12,Credit Card,2023-04-29 04:50:00,Cancelled
4782,15,5,No powdered sugar,14.45,Credit Card,2023-04-29 23:51:11,In Progress
4783,21,1,Extra syrup,25.39,Interac Transfer,2023-08-04 11:59:44,In Progress
4784,14,2,Spicy,9.48,Cash,2023-01-22 17:35:24,Cancelled
4785,20,1,Spicy,7.06,Credit Card,2023-08-18 09:54:12,Completed
4786,7,5,No powdered sugar,13.21,Interac Transfer,2023-09-05 12:56:51,In Progress
4787,21,3,Spicy,15.61,Interac Transfer,2023-01-02 15:03:52,In Progress
4788,12,5,Extra syrup,18.57,Cash,2023-06-02 01:50:53,Completed
4789,17,4,Extra syrup,14.31,Interac Transfer,2023-08-22 22:13:13,Completed
4790,17,5,None,24.75,Credit Card,2023-10-29 21:31:20,Cancelled
4791,10,5,Extra gravy,5.98,Interac Transfer,2023-01-19 23:08:54,Cancelled
4792,19,4,Spicy,15.79,Cash,2023-03-04 06:36:00,Completed
4793,14,2,Extra syrup,14.56,Cash,2023-04-02 21:49:20,In Progress
4794,11,5,Extra gravy,21.19,Interac Transfer,2023-12-04 06:42:38,Completed
4795,2,1,Extra gravy,29.16,Credit Card,2023-04-03 11:34:23,Cancelled
4796,18,5,None,17.76,Interac Transfer,2023-08-18 10:02:11,In Progress
4797,7,1,Extra gravy,29.67,Cash,2023-10-30 08:18:16,In Progress
4798,12,4,Extra gravy,12.56,Interac Transfer,2023-02-24 00:13:49,Cancelled
4799,2,5,No powdered sugar,5.77,Interac Transfer,2023-07-19 22:17:41,In Progress
4800,20,4,None,9.14,Credit Card,2023-12-14 00:49:41,Completed
4801,18,4,None,14.88,Interac Transfer,2023-04-28 12:06:36,Cancelled
4802,6,2,Spicy,12.91,Credit Card,2023-05-18 04:30:17,In Progress
4803,10,5,Extra gravy,7.43,Interac Transfer,2023-11-12 11:20:07,Cancelled
4804,20,1,Spicy,15.82,Interac Transfer,2023-12-17 00:42:00,In Progress
4805,15,1,Extra syrup,13.45,Credit Card,2023-10-14 22:26:19,Completed
4806,5,5,Extra gravy,8.07,Credit Card,2023-09-24 11:03:06,Cancelled
4807,20,2,Extra syrup,12.4,Cash,2023-07-22 04:21:55,In Progress
4808,3,2,No powdered sugar,27.16,Credit Card,2023-04-13 12:38:00,Completed
4809,5,2,Extra gravy,12.55,Interac Transfer,2023-02-25 17:43:29,Completed
4810,8,1,Spicy,22.85,Cash,2023-11-21 14:09:12,Completed
4811,8,4,Spicy,20.3,Credit Card,2023-12-05 21:34:15,In Progress
4812,8,2,Extra gravy,15.68,Credit Card,2023-01-23 13:44:52,In Progress
4813,12,1,Spicy,10.98,Cash,2023-08-19 09:22:40,Completed
4814,8,1,Extra gravy,14.23,Interac Transfer,2023-11-22 19:56:59,Completed
4815,11,4,None,19.8,Interac Transfer,2023-02-11 15:37:43,Completed
4816,14,5,Spicy,13.77,Cash,2023-10-30 12:38:18,Completed
4817,8,5,Extra gravy,10.37,Interac Transfer,2023-07-07 18:33:02,Completed
4818,10,2,Extra gravy,7.91,Credit Card,2023-07-29 07:57:47,In Progress
4819,7,2,Spicy,26.99,Interac Transfer,2023-03-05 03:29:52,Cancelled
4820,17,4,None,16.01,Credit Card,2023-01-06 17:09:59,Cancelled
4821,4,2,Spicy,20.63,Interac Transfer,2023-03-17 07:06:53,Cancelled
4822,13,4,Extra gravy,17.26,Credit Card,2023-11-30 04:28:26,In Progress
4823,4,1,None,26.81,Cash,2023-03-09 06:43:09,Cancelled
4824,5,2,Extra syrup,18.67,Credit Card,2023-03-15 22:54:52,Cancelled
4825,22,1,No powdered sugar,17.02,Interac Transfer,2023-03-29 13:29:21,Cancelled
4826,4,3,Spicy,28.12,Credit Card,2023-09-08 16:41:39,Cancelled
4827,18,4,Extra gravy,22.99,Interac Transfer,2023-09-12 23:28:07,Completed
4828,6,3,None,7.79,Interac Transfer,2023-06-20 01:20:43,In Progress
4829,22,2,None,9.44,Credit Card,2023-01-12 02:00:45,Cancelled
4830,2,1,Extra syrup,24.68,Interac Transfer,2023-11-04 14:25:41,Completed
4831,11,2,Spicy,25.9,Cash,2023-06-08 18:48:57,Cancelled
4832,14,3,None,18.63,Interac Transfer,2023-05-10 13:05:27,Cancelled
4833,5,2,Extra syrup,18.86,Cash,2023-01-31 02:47:15,Cancelled
4834,6,5,Extra gravy,20.8,Cash,2023-03-28 00:32:47,Cancelled
4835,10,3,Extra syrup,15.98,Interac Transfer,2023-08-06 17:44:01,Cancelled
4836,8,2,Spicy,22.0,Cash,2023-11-25 13:09:25,Completed
4837,14,1,Extra syrup,7.71,Cash,2023-08-20 06:46:56,Cancelled
4838,3,2,None,29.03,Credit Card,2023-10-20 14:51:10,Completed
4839,12,1,None,23.75,Cash,2023-05-23 00:50:39,Cancelled
4840,16,5,No powdered sugar,20.78,Cash,2023-01-24 02:10:21,In Progress
4841,17,2,Extra syrup,12.91,Cash,2023-11-09 00:31:57,Completed
4842,1,5,Extra gravy,9.02,Cash,2023-09-09 17:51:01,Cancelled
4843,10,3,Spicy,15.23,Cash,2023-05-05 17:44:55,Completed
4844,10,1,No powdered sugar,21.54,Interac Transfer,2023-09-05 20:57:34,Cancelled
4845,21,3,Extra syrup,20.84,Cash,2023-04-25 20:56:33,Cancelled
4846,2,1,Extra gravy,14.57,Interac Transfer,2023-06-20 16:26:50,Completed
4847,9,5,No powdered sugar,20.33,Interac Transfer,2023-11-11 08:46:42,Cancelled
4848,22,4,None,25.34,Interac Transfer,2023-02-26 10:52:11,Cancelled
4849,13,2,Spicy,5.66,Credit Card,2023-09-14 06:33:26,Cancelled
4850,16,5,Extra syrup,16.27,Credit Card,2023-06-05 03:08:56,Cancelled
4851,18,1,Extra gravy,23.96,Interac Transfer,2023-11-06 11:56:36,Cancelled
4852,19,1,None,18.65,Credit Card,2023-10-15 15:38:43,Cancelled
4853,12,1,No powdered sugar,21.29,Cash,2023-08-12 07:18:43,Completed
4854,8,1,Spicy,17.92,Interac Transfer,2023-02-28 12:46:56,In Progress
4855,17,2,No powdered sugar,29.8,Interac Transfer,2023-03-31 13:44:19,Cancelled
4856,15,3,No powdered sugar,6.37,Interac Transfer,2023-10-28 03:14:10,Completed
4857,10,4,Extra gravy,17.28,Credit Card,2023-07-29 23:52:17,In Progress
4858,15,2,None,7.29,Credit Card,2023-12-24 22:09:35,Completed
4859,15,1,Extra syrup,8.99,Credit Card,2023-12-21 18:29:04,In Progress
4860,7,2,Extra gravy,14.58,Cash,2023-12-16 14:19:33,In Progress
4861,13,5,Spicy,8.89,Credit Card,2023-07-05 12:21:30,In Progress
4862,17,1,No powdered sugar,29.09,Interac Transfer,2023-07-07 14:38:45,Completed
4863,9,4,Spicy,28.67,Credit Card,2023-08-22 19:51:44,In Progress
4864,8,1,Extra gravy,13.4,Credit Card,2023-09-01 14:23:16,Cancelled
4865,20,4,Extra gravy,20.99,Credit Card,2023-12-05 01:03:59,Cancelled
4866,21,4,Extra syrup,18.34,Credit Card,2023-12-07 22:06:59,In Progress
4867,18,3,No powdered sugar,25.39,Interac Transfer,2023-10-13 04:20:51,In Progress
4868,13,3,Extra gravy,20.69,Credit Card,2023-06-11 13:45:06,Cancelled
4869,16,2,Spicy,5.01,Interac Transfer,2023-04-21 05:25:41,Completed
4870,9,2,Extra syrup,24.08,Credit Card,2023-11-03 06:52:20,Completed
4871,12,4,Spicy,23.67,Cash,2023-12-04 08:18:08,Cancelled
4872,12,1,No powdered sugar,17.74,Cash,2023-08-26 21:54:40,Completed
4873,6,5,Extra syrup,27.57,Interac Transfer,2023-02-14 16:16:54,Completed
4874,19,5,Extra syrup,27.71,Interac Transfer,2023-07-10 04:54:42,In Progress
4875,7,1,Extra syrup,18.1,Cash,2023-05-16 22:01:06,Completed
4876,3,1,None,20.2,Cash,2023-11-12 22:05:44,Cancelled
4877,16,3,Extra syrup,29.91,Credit Card,2023-02-03 06:25:42,Completed
4878,18,5,Spicy,12.47,Cash,2023-08-10 23:24:37,In Progress
4879,16,4,Spicy,13.12,Interac Transfer,2023-06-01 17:26:27,Cancelled
4880,7,2,No powdered sugar,9.57,Interac Transfer,2023-09-21 14:08:27,Cancelled
4881,4,3,Extra gravy,27.4,Cash,2023-03-09 04:42:42,Cancelled
4882,8,5,Extra gravy,23.61,Interac Transfer,2023-05-30 01:30:40,In Progress
4883,13,1,None,7.64,Credit Card,2023-06-01 10:49:53,Cancelled
4884,13,5,Extra syrup,29.54,Credit Card,2023-03-08 15:40:30,In Progress
4885,17,4,None,23.27,Cash,2023-08-19 02:06:31,In Progress
4886,17,3,No powdered sugar,26.26,Interac Transfer,2023-03-13 16:06:14,Completed
4887,5,1,No powdered sugar,6.2,Cash,2023-12-10 23:47:01,Cancelled
4888,6,4,Extra gravy,17.62,Interac Transfer,2023-10-20 17:23:50,Completed
4889,19,2,No powdered sugar,22.46,Interac Transfer,2023-03-30 12:44:24,Completed
4890,13,3,Extra syrup,18.57,Interac Transfer,2023-10-05 21:20:19,In Progress
4891,14,4,Spicy,21.67,Credit Card,2023-01-07 01:16:03,Completed
4892,22,4,No powdered sugar,25.45,Interac Transfer,2023-06-29 03:22:20,Completed
4893,4,1,None,14.36,Credit Card,2023-09-18 22:21:57,Completed
4894,7,2,Extra syrup,26.22,Interac Transfer,2023-10-20 23:14:13,Cancelled
4895,8,4,No powdered sugar,9.07,Cash,2023-05-30 09:57:34,Completed
4896,13,3,No powdered sugar,11.77,Credit Card,2023-05-24 13:34:19,In Progress
4897,6,4,Extra syrup,6.08,Credit Card,2023-04-28 11:59:45,Cancelled
4898,6,5,No powdered sugar,14.11,Credit Card,2023-09-11 17:41:20,In Progress
4899,21,3,Spicy,14.5,Cash,2023-06-26 02:09:52,Cancelled
4900,3,3,Extra gravy,25.13,Credit Card,2023-12-03 12:28:20,Cancelled
4901,3,4,Extra syrup,21.33,Cash,2023-03-29 03:42:49,Cancelled
4902,13,1,None,15.92,Interac Transfer,2023-12-09 15:02:00,In Progress
4903,22,3,No powdered sugar,21.3,Interac Transfer,2023-12-09 07:52:03,Completed
4904,2,5,Extra gravy,6.32,Cash,2023-05-07 09:56:37,Cancelled
4905,16,1,None,9.51,Credit Card,2023-08-05 08:06:29,In Progress
4906,22,1,None,20.67,Credit Card,2023-08-27 15:36:23,Cancelled
4907,6,1,Spicy,21.03,Cash,2023-07-10 19:13:28,Completed
4908,8,3,Extra gravy,24.35,Interac Transfer,2023-09-29 11:41:45,Cancelled
4909,8,1,Extra syrup,15.07,Cash,2023-03-26 11:08:23,In Progress
4910,6,4,Extra gravy,23.06,Credit Card,2023-05-30 10:31:27,Cancelled
4911,14,1,Extra gravy,22.1,Credit Card,2023-09-03 18:35:30,In Progress
4912,3,5,None,29.08,Credit Card,2023-03-10 12:44:08,Completed
4913,10,2,Spicy,10.38,Credit Card,2023-07-28 22:52:24,Completed
4914,3,5,Spicy,18.79,Interac Transfer,2023-03-29 01:03:39,Cancelled
4915,12,3,Extra gravy,20.04,Interac Transfer,2023-11-14 17:06:05,Completed
4916,17,1,Extra gravy,29.97,Interac Transfer,2023-06-29 21:13:18,In Progress
4917,5,1,No powdered sugar,10.03,Credit Card,2023-08-20 08:09:22,Cancelled
4918,20,4,None,18.08,Credit Card,2023-07-30 11:04:45,In Progress
4919,9,1,Extra syrup,13.65,Credit Card,2023-04-03 21:53:42,Cancelled
4920,21,5,Extra syrup,18.15,Cash,2023-08-30 14:06:37,In Progress
4921,20,3,Spicy,10.8,Credit Card,2023-03-04 16:13:46,Cancelled
4922,7,2,None,6.19,Interac Transfer,2023-09-07 10:16:33,In Progress
4923,22,1,Spicy,19.31,Interac Transfer,2023-02-05 02:25:47,In Progress
4924,4,2,Extra syrup,13.4,Interac Transfer,2023-11-03 03:31:51,Cancelled
4925,13,1,Extra gravy,9.55,Cash,2023-11-06 00:59:54,In Progress
4926,13,3,None,13.1,Interac Transfer,2023-04-11 00:21:22,Completed
4927,10,5,None,6.23,Cash,2023-06-21 13:55:11,In Progress
4928,18,3,No powdered sugar,28.76,Cash,2023-10-08 14:34:56,Cancelled
4929,17,2,Extra gravy,19.53,Cash,2023-06-14 08:58:13,Completed
4930,20,1,Extra gravy,25.37,Credit Card,2023-08-28 02:40:16,Completed
4931,20,2,Spicy,15.58,Credit Card,2023-10-19 22:55:58,In Progress
4932,13,5,None,27.58,Interac Transfer,2023-10-25 07:40:07,In Progress
4933,17,3,Spicy,17.08,Interac Transfer,2023-10-06 09:41:46,In Progress
4934,22,2,Extra gravy,19.35,Cash,2023-01-13 03:13:20,Completed
4935,4,2,No powdered sugar,17.29,Credit Card,2023-08-11 09:10:51,Completed
4936,1,5,None,23.33,Interac Transfer,2023-10-15 09:11:27,Completed
4937,1,1,Extra gravy,19.17,Interac Transfer,2023-10-15 03:24:31,Cancelled
4938,15,2,No powdered sugar,11.79,Credit Card,2023-01-28 21:17:18,Cancelled
4939,13,5,Extra syrup,8.64,Cash,2023-09-27 10:43:12,In Progress
4940,17,1,Extra gravy,20.15,Interac Transfer,2023-07-09 02:28:49,Cancelled
