order_id,customer_id,item_id,quantity,special_request,subtotal,payment_method,order_placed,order_status
4017,1955,17,4,No powdered sugar,25.52,Credit Card,2023-12-30 15:31:35,Cancelled
4018,1570,8,4,None,19.43,Interac Transfer,2023-10-12 15:04:35,Cancelled
4019,1649,5,2,Spicy,10.56,Interac Transfer,2023-06-18 10:37:53,In Progress
4020,1610,17,4,No powdered sugar,6.0,Interac Transfer,2023-11-20 11:32:52,Cancelled
4021,1703,20,5,No powdered sugar,18.83,Interac Transfer,2023-08-27 12:33:45,In Progress
4022,1242,1,4,None,8.32,Cash,2023-01-21 13:21:32,Completed
4023,1830,22,1,Extra mustard,13.57,Interac Transfer,2023-07-14 05:03:44,Completed
4024,1560,18,2,Extra gravy,17.75,Interac Transfer,2023-12-18 07:15:51,Completed
4025,1959,15,2,None,27.59,Cash,2023-06-23 19:12:05,In Progress
4026,1031,5,5,Extra mustard,7.05,Credit Card,2023-02-23 08:25:47,Completed
4027,1390,7,4,None,21.72,Interac Transfer,2023-06-04 15:55:26,Completed
4028,1276,18,1,Spicy,5.35,Credit Card,2023-05-29 20:50:30,In Progress
4029,1531,6,4,None,20.75,Interac Transfer,2023-06-19 10:03:29,In Progress
4030,1153,22,3,None,18.79,Credit Card,2023-08-13 22:01:59,Completed
4031,1382,21,4,Spicy,25.3,Interac Transfer,2023-05-25 17:15:44,Completed
4032,1067,5,5,Extra gravy,18.29,Credit Card,2023-01-25 04:41:48,Completed
4033,1877,19,4,Extra mustard,13.82,Credit Card,2023-12-01 07:03:17,Cancelled
4034,1883,10,2,No powdered sugar,11.07,Interac Transfer,2023-10-21 14:59:03,In Progress
4035,1213,15,1,Extra gravy,7.13,Credit Card,2023-02-19 16:37:09,In Progress
4036,1654,10,5,None,18.37,Interac Transfer,2023-07-17 02:01:55,In Progress
4037,1375,16,3,No powdered sugar,27.21,Interac Transfer,2023-10-01 23:12:05,In Progress
4038,1743,12,1,Spicy,17.87,Cash,2023-04-12 14:46:48,Completed
4039,1212,18,1,Extra gravy,23.48,Interac Transfer,2023-02-05 14:42:38,In Progress
4040,1078,1,2,Extra mustard,12.46,Interac Transfer,2023-12-24 13:31:52,Cancelled
4041,1725,16,2,Extra gravy,16.2,Interac Transfer,2023-04-12 11:30:10,Cancelled
4042,1627,22,2,Extra gravy,13.12,Interac Transfer,2023-01-01 17:51:55,Completed
4043,1603,6,5,No powdered sugar,7.73,Cash,2023-09-30 16:02:57,Completed
4044,1781,3,4,Spicy,15.42,Cash,2023-04-25 00:20:50,In Progress
4045,1922,2,1,Spicy,24.11,Cash,2023-11-16 15:46:03,Completed
4046,1380,2,4,Extra gravy,14.87,Cash,2023-09-28 00:32:23,Completed
4047,1679,13,4,Spicy,21.25,Credit Card,2023-03-03 00:49:07,Completed
4048,1057,9,2,No powdered sugar,23.97,Interac Transfer,2023-05-27 23:31:04,Cancelled
4049,1795,16,4,No powdered sugar,13.07,Cash,2023-01-29 15:44:52,In Progress
4050,1025,5,1,Extra mustard,24.94,Interac Transfer,2023-10-11 04:31:54,Completed
4051,1880,21,1,Spicy,13.47,Cash,2023-04-13 21:49:46,In Progress
4052,1446,7,3,Extra mustard,11.4,Interac Transfer,2023-07-29 11:42:54,In Progress
4053,1065,13,5,None,10.56,Credit Card,2023-09-07 01:46:58,In Progress
4054,1920,20,4,No powdered sugar,10.0,Cash,2023-06-13 23:33:17,Cancelled
4055,1759,13,5,Extra gravy,23.43,Credit Card,2023-12-14 10:44:14,In Progress
4056,1253,7,5,No powdered sugar,27.19,Credit Card,2023-08-04 04:34:55,In Progress
4057,1898,10,5,None,10.77,Interac Transfer,2023-08-27 15:56:21,Completed
4058,1967,15,5,Extra gravy,7.13,Cash,2023-08-22 10:28:06,Completed
4059,1043,21,1,Spicy,12.84,Credit Card,2023-05-27 20:13:37,Cancelled
4060,1096,6,4,Spicy,21.45,Interac Transfer,2023-03-29 12:04:30,In Progress
4061,1553,5,3,No powdered sugar,14.21,Interac Transfer,2023-03-21 08:54:25,Cancelled
4062,1226,2,5,Extra gravy,18.73,Interac Transfer,2023-08-03 15:45:18,In Progress
4063,1773,21,3,Extra gravy,23.61,Credit Card,2023-05-06 02:37:29,Cancelled
4064,1678,15,1,Extra mustard,15.21,Interac Transfer,2023-06-03 04:31:01,In Progress
4065,1435,16,1,None,29.99,Interac Transfer,2023-02-10 21:30:07,Completed
4066,1790,19,2,Spicy,12.45,Interac Transfer,2023-05-03 10:39:27,Cancelled
4067,1600,9,5,No powdered sugar,29.46,Credit Card,2023-05-06 08:33:34,Completed
4068,1378,22,2,Extra gravy,10.08,Interac Transfer,2023-02-10 12:56:04,In Progress
4069,1177,19,3,Spicy,7.77,Credit Card,2023-02-24 08:22:22,Cancelled
4070,1426,7,4,No powdered sugar,23.77,Interac Transfer,2023-02-18 10:16:33,Completed
4071,1914,4,2,Spicy,22.56,Credit Card,2023-08-29 23:58:55,Completed
4072,1708,3,1,No powdered sugar,25.28,Credit Card,2023-01-11 05:57:23,Completed
4073,1306,20,5,Spicy,13.59,Cash,2023-08-19 20:33:01,In Progress
4074,1778,11,3,Extra mustard,28.27,Cash,2023-11-07 22:41:24,Cancelled
4075,1503,1,1,None,7.99,Cash,2023-11-16 08:00:43,Completed
4076,1267,6,4,Spicy,5.76,Credit Card,2023-03-14 20:58:24,In Progress
4077,1585,11,5,None,12.51,Interac Transfer,2023-04-13 15:21:15,In Progress
4078,1007,1,4,Spicy,24.93,Interac Transfer,2023-07-08 16:48:21,In Progress
4079,1919,21,4,Extra gravy,21.82,Credit Card,2023-05-29 19:39:10,Cancelled
4080,1507,7,5,Extra mustard,15.91,Interac Transfer,2023-09-11 09:34:34,In Progress
4081,1475,6,5,Extra mustard,11.41,Credit Card,2023-03-21 00:29:18,In Progress
4082,1296,14,4,None,6.48,Interac Transfer,2023-05-08 03:04:37,Cancelled
4083,1163,2,3,Extra gravy,13.44,Credit Card,2023-10-01 16:33:14,Cancelled
4084,1484,4,5,No powdered sugar,16.5,Cash,2023-12-19 16:12:08,In Progress
4085,1596,11,1,Extra mustard,22.18,Cash,2023-04-18 05:36:45,In Progress
4086,1071,15,2,Extra gravy,21.15,Interac Transfer,2023-03-28 07:45:01,Completed
4087,1566,18,3,Extra gravy,28.68,Interac Transfer,2023-12-11 03:35:15,Cancelled
4088,1904,1,5,None,7.51,Interac Transfer,2023-05-22 13:31:19,Cancelled
4089,1558,3,5,Extra gravy,13.41,Interac Transfer,2023-12-12 20:59:42,Completed
4090,1910,3,3,Extra gravy,17.04,Cash,2023-07-07 23:16:00,In Progress
4091,1943,7,2,No powdered sugar,21.77,Cash,2023-10-15 07:49:17,In Progress
4092,1237,1,4,None,17.39,Credit Card,2023-06-02 17:21:10,In Progress
4093,1103,11,1,None,27.82,Interac Transfer,2023-08-09 14:12:26,In Progress
4094,1209,6,5,Extra gravy,20.22,Cash,2023-11-13 10:03:39,Completed
4095,1553,20,2,No powdered sugar,5.99,Credit Card,2023-01-07 00:04:58,Cancelled
4096,1827,3,1,Spicy,7.84,Credit Card,2023-03-26 13:40:10,Cancelled
4097,1467,19,3,Extra mustard,23.84,Credit Card,2023-09-03 05:42:03,In Progress
4098,1453,2,5,None,22.89,Cash,2023-12-24 09:42:14,Completed
4099,1267,18,4,No powdered sugar,8.84,Credit Card,2023-06-22 01:42:34,In Progress
4100,1385,12,3,No powdered sugar,6.47,Interac Transfer,2023-01-17 02:35:05,In Progress
4101,1774,10,5,Extra gravy,19.47,Credit Card,2023-06-18 21:38:55,Completed
4102,1847,5,2,Extra mustard,20.89,Credit Card,2023-10-21 14:24:39,Completed
4103,1386,9,1,None,8.38,Cash,2023-04-27 23:17:33,Cancelled
4104,1876,2,1,Spicy,16.84,Credit Card,2023-10-14 18:58:19,Cancelled
4105,1258,2,5,Extra gravy,12.65,Cash,2023-02-08 12:55:03,In Progress
4106,1282,6,3,None,28.28,Cash,2023-07-09 04:18:19,In Progress
4107,1625,10,4,None,10.48,Interac Transfer,2023-03-07 00:01:53,Cancelled
4108,1874,18,2,No powdered sugar,23.33,Credit Card,2023-05-08 04:22:40,Completed
4109,1039,12,5,Extra mustard,17.95,Interac Transfer,2023-06-08 17:00:17,In Progress
4110,1485,4,2,Spicy,5.29,Interac Transfer,2023-05-19 13:21:45,In Progress
4111,1928,22,1,Extra mustard,17.92,Credit Card,2023-06-18 00:59:21,Completed
4112,1219,21,4,No powdered sugar,7.49,Credit Card,2023-12-05 12:38:20,In Progress
4113,1128,17,2,Spicy,21.48,Cash,2023-03-04 15:46:40,Completed
4114,1519,15,5,Spicy,19.14,Credit Card,2023-09-21 04:48:59,Cancelled
4115,1612,6,4,Extra gravy,5.26,Cash,2023-10-03 12:19:22,Cancelled
4116,1927,16,3,Spicy,10.12,Interac Transfer,2023-10-09 18:40:51,Cancelled
4117,1891,17,5,None,24.41,Interac Transfer,2023-09-21 07:00:31,Cancelled
4118,1687,3,2,Extra mustard,11.89,Cash,2023-08-02 08:41:52,Cancelled
4119,1618,10,4,Extra mustard,17.48,Credit Card,2023-07-12 21:03:39,In Progress
4120,1612,5,5,Extra gravy,12.8,Credit Card,2023-05-22 12:24:59,Cancelled
4121,1259,14,4,Spicy,28.04,Cash,2023-03-29 10:13:12,In Progress
4122,1989,21,4,No powdered sugar,18.41,Interac Transfer,2023-02-17 05:15:37,In Progress
4123,1965,13,4,None,22.4,Cash,2023-04-23 08:08:17,Completed
4124,1365,6,2,Extra gravy,7.09,Credit Card,2023-01-30 16:20:12,In Progress
4125,1757,12,5,Spicy,6.01,Credit Card,2023-09-11 03:26:54,In Progress
4126,1786,8,1,No powdered sugar,11.48,Cash,2023-03-08 08:04:03,Cancelled
4127,1543,5,1,Spicy,12.73,Credit Card,2023-12-29 13:53:49,Cancelled
4128,1648,15,2,Extra gravy,22.19,Interac Transfer,2023-04-09 20:15:28,Completed
4129,1523,16,2,No powdered sugar,19.23,Cash,2023-11-30 08:58:46,Completed
4130,1906,1,4,No powdered sugar,14.36,Interac Transfer,2023-10-25 13:27:11,In Progress
4131,1813,16,5,No powdered sugar,21.35,Interac Transfer,2023-04-12 13:51:44,Completed
4132,1886,5,5,No powdered sugar,9.09,Cash,2023-04-13 04:20:24,Cancelled
4133,1015,3,3,Spicy,6.59,Cash,2023-11-08 18:17:35,Cancelled
4134,1128,20,3,No powdered sugar,26.36,Credit Card,2023-03-02 19:11:21,Cancelled
4135,1574,15,1,Spicy,19.1,Credit Card,2023-08-28 06:32:39,In Progress
4136,1108,13,3,No powdered sugar,21.23,Cash,2023-07-21 09:29:31,In Progress
4137,1886,16,3,No powdered sugar,12.68,Cash,2023-11-01 02:05:05,Completed
4138,1532,11,1,Extra gravy,14.3,Credit Card,2023-09-04 09:05:52,Cancelled
4139,1669,21,1,Spicy,7.06,Credit Card,2023-02-16 19:45:34,In Progress
4140,1268,2,3,Spicy,26.42,Credit Card,2023-08-15 13:49:54,In Progress
4141,1161,22,5,Extra mustard,19.81,Cash,2023-04-05 09:38:25,Completed
4142,1259,6,3,Extra gravy,7.09,Cash,2023-11-30 06:06:49,Cancelled
4143,1923,6,4,Spicy,25.11,Credit Card,2023-07-14 09:27:32,Cancelled
4144,1101,14,4,Extra gravy,16.1,Interac Transfer,2023-03-15 08:55:54,Completed
4145,1505,11,4,Extra gravy,24.13,Interac Transfer,2023-09-30 16:18:16,Completed
4146,1734,8,2,Extra gravy,5.32,Credit Card,2023-02-03 02:13:25,Completed
4147,1570,8,4,None,5.72,Cash,2023-01-18 10:14:29,Completed
4148,1246,1,5,Spicy,9.27,Cash,2023-02-15 00:46:56,Cancelled
4149,1639,21,2,Extra gravy,10.27,Interac Transfer,2023-02-11 19:07:07,Cancelled
4150,1794,7,2,None,24.1,Credit Card,2023-02-09 18:32:37,Completed
4151,1836,6,4,None,22.67,Interac Transfer,2023-01-30 06:30:27,In Progress
4152,1536,21,3,No powdered sugar,20.4,Interac Transfer,2023-04-18 18:42:46,In Progress
4153,1130,8,1,No powdered sugar,27.12,Credit Card,2023-12-11 07:42:22,Cancelled
4154,1352,19,3,Spicy,11.18,Interac Transfer,2023-06-07 09:46:41,Cancelled
4155,1195,22,3,No powdered sugar,27.61,Cash,2023-11-24 02:42:16,Completed
4156,1792,21,2,Spicy,27.74,Interac Transfer,2023-12-11 08:23:41,In Progress
4157,1915,20,2,None,15.86,Credit Card,2023-07-19 08:54:44,Cancelled
4158,1929,8,2,None,7.36,Cash,2023-10-06 02:07:02,In Progress
4159,1665,14,5,Spicy,23.16,Cash,2023-07-27 20:43:30,Completed
4160,1381,18,5,No powdered sugar,13.42,Interac Transfer,2023-11-27 16:20:02,Cancelled
4161,1644,16,1,No powdered sugar,24.87,Cash,2023-11-08 22:02:24,Cancelled
4162,1226,9,2,Spicy,9.09,Credit Card,2023-03-15 22:09:12,In Progress
4163,1700,15,4,Extra mustard,18.49,Interac Transfer,2023-07-02 22:30:54,In Progress
4164,1475,10,2,No powdered sugar,17.7,Cash,2023-02-03 11:22:25,Cancelled
4165,1476,22,5,Extra gravy,7.51,Credit Card,2023-03-04 22:05:28,In Progress
4166,1264,16,2,No powdered sugar,14.08,Interac Transfer,2023-04-15 17:13:51,In Progress
4167,1371,4,5,Extra mustard,7.12,Credit Card,2023-05-18 20:28:42,Completed
4168,1485,20,2,None,16.62,Cash,2023-04-16 14:02:40,In Progress
4169,1433,13,4,None,26.07,Interac Transfer,2023-11-09 23:12:10,Cancelled
4170,1645,22,1,None,11.76,Interac Transfer,2023-06-26 14:02:39,Completed
4171,1210,5,4,No powdered sugar,24.12,Cash,2023-05-24 07:41:21,Cancelled
4172,1571,22,5,None,9.59,Credit Card,2023-02-16 07:48:25,Completed
4173,1939,7,3,Extra mustard,21.84,Cash,2023-04-29 10:07:45,Completed
4174,1376,9,4,Extra mustard,27.89,Interac Transfer,2023-07-05 23:43:48,In Progress
4175,1394,8,2,No powdered sugar,13.1,Interac Transfer,2023-01-20 19:07:37,In Progress
4176,1449,16,1,Extra gravy,27.51,Cash,2023-07-12 20:37:53,Cancelled
4177,1942,6,2,No powdered sugar,17.64,Credit Card,2023-03-13 22:35:53,In Progress
4178,1363,16,2,None,12.92,Cash,2023-03-31 18:39:10,Completed
4179,1875,6,4,No powdered sugar,27.41,Credit Card,2023-03-19 23:47:04,In Progress
4180,1456,14,1,Extra mustard,5.8,Credit Card,2023-11-09 20:25:09,Cancelled
4181,1724,21,3,No powdered sugar,5.7,Interac Transfer,2023-01-03 21:36:06,Completed
4182,1727,1,2,No powdered sugar,20.0,Credit Card,2023-07-12 23:24:53,Cancelled
4183,1225,9,1,Extra gravy,24.92,Interac Transfer,2023-03-10 07:38:44,In Progress
4184,1981,13,3,Extra mustard,23.79,Credit Card,2023-06-11 10:55:56,Completed
4185,1130,19,2,Spicy,6.99,Credit Card,2023-09-11 02:39:44,Cancelled
4186,1587,17,1,Spicy,28.76,Interac Transfer,2023-01-01 11:04:48,In Progress
4187,1475,11,4,Extra mustard,22.58,Credit Card,2023-01-03 11:28:10,In Progress
4188,1797,8,2,Spicy,28.73,Cash,2023-06-01 02:57:18,Cancelled
4189,1985,5,2,None,13.23,Credit Card,2023-06-05 22:31:24,Completed
4190,1276,10,1,Spicy,22.35,Interac Transfer,2023-07-16 23:29:08,Cancelled
4191,1155,7,2,None,26.5,Interac Transfer,2023-11-13 06:00:32,In Progress
4192,1759,10,3,Extra mustard,14.51,Cash,2023-07-13 00:36:42,Cancelled
4193,1217,4,2,Spicy,29.12,Credit Card,2023-07-02 06:09:28,In Progress
4194,1189,9,5,Spicy,11.62,Cash,2023-03-19 00:13:44,Completed
4195,1416,14,3,None,12.89,Credit Card,2023-05-16 07:17:55,Cancelled
4196,1980,2,1,None,28.01,Cash,2023-04-28 07:53:14,Completed
4197,1674,9,3,No powdered sugar,29.24,Interac Transfer,2023-08-24 05:55:27,Cancelled
4198,1691,21,5,Extra gravy,12.13,Interac Transfer,2023-05-03 11:27:20,In Progress
4199,1545,1,5,Spicy,8.41,Cash,2023-05-29 02:31:59,Completed
4200,1040,10,2,Extra gravy,23.98,Credit Card,2023-03-20 18:41:06,In Progress
4201,1306,10,2,Extra gravy,28.24,Credit Card,2023-11-26 08:03:14,Cancelled
4202,1942,20,4,Spicy,20.02,Interac Transfer,2023-04-16 06:37:29,In Progress
4203,1337,22,3,None,20.86,Credit Card,2023-07-27 03:48:52,Cancelled
4204,1313,3,4,No powdered sugar,24.07,Cash,2023-07-17 22:49:09,Completed
4205,1074,6,5,Extra mustard,8.83,Cash,2023-04-24 19:57:22,In Progress
4206,1952,6,2,Spicy,29.34,Credit Card,2023-12-25 08:25:29,In Progress
4207,1278,21,2,Spicy,14.11,Interac Transfer,2023-05-01 18:29:59,Cancelled
4208,1175,2,2,Extra mustard,20.71,Interac Transfer,2023-01-16 08:07:47,Cancelled
4209,1895,18,1,Extra gravy,16.72,Interac Transfer,2023-02-28 23:36:06,Cancelled
4210,1661,2,5,No powdered sugar,16.7,Interac Transfer,2023-01-23 22:03:03,Completed
4211,1272,12,2,Extra gravy,22.57,Interac Transfer,2023-01-17 07:33:36,In Progress
4212,1836,22,5,Extra mustard,29.87,Cash,2023-08-01 00:21:02,Cancelled
4213,1619,5,2,Extra mustard,21.48,Credit Card,2023-08-23 18:53:32,Cancelled
4214,1650,20,3,No powdered sugar,24.85,Cash,2023-12-16 00:33:10,In Progress
4215,1861,7,5,Extra mustard,5.69,Interac Transfer,2023-09-20 23:56:42,Completed
4216,1782,16,4,Extra mustard,25.26,Interac Transfer,2023-11-23 07:03:23,In Progress
4217,1858,20,1,No powdered sugar,12.5,Credit Card,2023-11-15 08:00:26,Cancelled
4218,1930,1,4,Spicy,8.17,Credit Card,2023-11-22 21:13:58,In Progress
4219,1288,1,5,Extra gravy,7.83,Credit Card,2023-04-12 12:05:01,Cancelled
4220,1723,17,2,Spicy,22.0,Cash,2023-03-17 23:57:35,Cancelled
4221,1892,1,5,Spicy,29.94,Credit Card,2023-06-19 06:21:34,In Progress
4222,1271,21,1,Extra gravy,21.65,Cash,2023-06-22 02:47:04,In Progress
4223,1929,20,5,Spicy,11.56,Interac Transfer,2023-10-14 19:21:57,Completed
4224,1065,13,2,No powdered sugar,10.08,Cash,2023-07-10 23:42:22,Cancelled
4225,1482,9,4,Extra gravy,18.15,Credit Card,2023-07-04 02:46:12,Cancelled
4226,1935,15,3,None,6.63,Cash,2023-11-03 02:12:27,Cancelled
4227,1247,3,4,Spicy,14.98,Cash,2023-06-26 05:34:45,Cancelled
4228,1155,14,2,Extra mustard,21.66,Cash,2023-04-24 00:32:09,Cancelled
4229,1046,11,2,Extra gravy,29.19,Credit Card,2023-06-01 13:20:12,In Progress
4230,1934,22,1,None,15.64,Cash,2023-08-12 04:33:30,Cancelled
4231,1453,12,5,Extra mustard,10.01,Credit Card,2023-08-05 17:04:38,In Progress
4232,1200,13,5,None,25.43,Cash,2023-12-02 02:22:43,Completed
4233,1659,13,4,Spicy,23.6,Cash,2023-08-23 23:42:59,Cancelled
4234,1123,1,3,Extra mustard,26.49,Cash,2023-01-15 21:22:06,Completed
4235,1000,10,3,Spicy,10.37,Credit Card,2023-07-04 10:52:17,In Progress
4236,1967,3,1,Extra mustard,15.12,Credit Card,2023-04-29 01:23:27,In Progress
4237,1758,4,2,Extra gravy,29.54,Credit Card,2023-10-30 15:40:53,Completed
4238,1854,16,1,No powdered sugar,8.95,Interac Transfer,2023-10-29 18:32:22,Cancelled
4239,1639,8,5,No powdered sugar,21.79,Credit Card,2023-11-10 07:00:40,In Progress
4240,1190,16,2,None,10.93,Cash,2023-03-28 18:14:35,In Progress
4241,1578,17,1,Extra mustard,17.5,Interac Transfer,2023-05-05 22:47:21,In Progress
4242,1515,19,4,Spicy,25.01,Credit Card,2023-04-04 11:09:43,In Progress
4243,1441,22,5,Extra gravy,17.21,Credit Card,2023-08-16 21:34:15,In Progress
4244,1920,15,3,Extra gravy,25.14,Interac Transfer,2023-01-29 04:51:22,In Progress
4245,1814,16,1,Extra gravy,15.66,Interac Transfer,2023-02-23 16:52:09,Completed
4246,1805,15,5,No powdered sugar,29.98,Credit Card,2023-08-22 02:25:56,Cancelled
4247,1142,2,5,Spicy,15.9,Interac Transfer,2023-09-27 09:28:32,Cancelled
4248,1190,11,3,Extra gravy,8.73,Cash,2023-09-14 15:20:11,Cancelled
4249,1532,1,3,Extra gravy,15.05,Cash,2023-09-09 01:35:24,Cancelled
4250,1226,15,3,None,23.56,Cash,2023-02-20 03:20:07,Completed
4251,1312,19,1,Extra mustard,26.2,Credit Card,2023-06-12 21:00:41,Completed
4252,1628,4,3,Extra mustard,16.5,Cash,2023-03-21 00:52:33,Cancelled
4253,1948,11,4,Extra mustard,19.86,Interac Transfer,2023-02-02 09:46:40,In Progress
4254,1301,5,5,None,26.12,Cash,2023-02-10 05:37:48,Cancelled
4255,1653,3,3,No powdered sugar,25.34,Interac Transfer,2023-11-05 14:33:08,In Progress
4256,1995,13,5,None,21.44,Cash,2023-09-25 22:05:00,In Progress
4257,1459,10,2,Extra gravy,25.38,Interac Transfer,2023-02-27 03:34:16,Completed
4258,1400,11,2,Spicy,19.4,Cash,2023-09-29 04:39:31,In Progress
4259,1550,18,3,Extra gravy,5.12,Cash,2023-05-27 10:19:30,Completed
4260,1392,2,5,Extra gravy,6.03,Cash,2023-02-16 09:00:13,Cancelled
4261,1866,7,2,Spicy,29.5,Interac Transfer,2023-07-05 21:28:12,Completed
4262,1763,9,3,Extra mustard,8.62,Interac Transfer,2023-03-14 13:47:36,In Progress
4263,1844,10,5,None,15.11,Cash,2023-03-01 03:39:04,In Progress
4264,1206,18,3,No powdered sugar,28.35,Interac Transfer,2023-04-09 13:12:51,In Progress
4265,1209,7,5,Extra gravy,9.88,Interac Transfer,2023-11-15 22:06:05,Cancelled
4266,1114,7,2,Extra gravy,26.09,Credit Card,2023-04-13 16:17:20,Completed
4267,1736,3,3,No powdered sugar,25.46,Cash,2023-05-20 03:16:56,Cancelled
4268,1645,12,2,None,29.66,Interac Transfer,2023-11-18 06:49:31,Completed
4269,1250,7,3,Extra gravy,12.04,Interac Transfer,2023-10-05 15:46:14,Cancelled
4270,1218,17,1,No powdered sugar,12.88,Interac Transfer,2023-07-28 11:10:34,Cancelled
4271,1406,1,2,Extra gravy,27.57,Interac Transfer,2023-09-23 08:03:05,In Progress
4272,1442,5,2,Extra mustard,10.85,Credit Card,2023-04-04 17:59:38,Cancelled
4273,1602,16,4,Extra mustard,18.7,Interac Transfer,2023-09-19 19:58:53,Cancelled
4274,1353,15,2,Extra gravy,22.68,Interac Transfer,2023-06-08 09:00:22,Completed
4275,1887,2,5,Extra gravy,11.8,Credit Card,2023-10-19 19:59:04,Cancelled
4276,1557,9,3,Extra mustard,28.46,Cash,2023-03-09 13:43:46,In Progress
4277,1549,7,1,Extra gravy,21.64,Cash,2023-07-26 15:42:24,Cancelled
4278,1141,4,5,None,6.18,Credit Card,2023-12-23 13:03:13,Completed
4279,1611,20,5,None,8.39,Cash,2023-05-05 23:54:34,Completed
4280,1500,18,5,Spicy,9.77,Cash,2023-07-03 14:59:54,Cancelled
4281,1839,21,5,None,11.12,Credit Card,2023-03-19 19:40:50,Cancelled
4282,1701,4,1,Extra gravy,23.27,Interac Transfer,2023-05-01 01:49:32,Completed
4283,1546,13,4,Extra gravy,7.22,Credit Card,2023-01-09 14:44:36,In Progress
4284,1658,1,2,No powdered sugar,13.76,Credit Card,2023-04-08 08:54:34,Cancelled
4285,1541,3,5,None,27.78,Credit Card,2023-02-22 04:33:13,In Progress
4286,1845,16,2,Extra mustard,18.92,Credit Card,2023-06-24 04:18:56,In Progress
4287,1506,22,2,Extra mustard,11.64,Credit Card,2023-07-12 13:03:35,Cancelled
4288,1595,4,5,Spicy,28.93,Interac Transfer,2023-07-17 11:43:37,In Progress
4289,1880,16,4,No powdered sugar,11.11,Cash,2023-04-26 09:39:37,Completed
4290,1280,19,2,Extra mustard,27.63,Credit Card,2023-07-18 05:12:57,In Progress
4291,1423,1,3,Spicy,23.14,Interac Transfer,2023-10-07 15:59:20,Completed
4292,1855,5,2,None,23.51,Credit Card,2023-06-20 09:44:38,Cancelled
4293,1269,19,5,No powdered sugar,24.12,Interac Transfer,2023-05-09 08:00:30,In Progress
4294,1153,22,1,No powdered sugar,17.66,Cash,2023-04-14 15:00:11,Completed
4295,1613,11,2,Extra gravy,25.36,Interac Transfer,2023-01-22 12:04:26,Completed
4296,1726,13,4,None,25.9,Interac Transfer,2023-10-07 00:08:07,Cancelled
4297,1661,20,3,No powdered sugar,14.01,Cash,2023-11-14 09:29:03,In Progress
4298,1943,5,3,Spicy,15.01,Cash,2023-10-28 05:05:22,Completed
4299,1082,21,1,Extra mustard,27.22,Interac Transfer,2023-08-06 09:11:07,Completed
4300,1621,4,1,None,18.12,Credit Card,2023-04-22 12:12:17,Cancelled
4301,1946,4,2,None,26.67,Credit Card,2023-04-20 16:23:25,In Progress
4302,1898,4,5,No powdered sugar,20.67,Cash,2023-03-20 07:31:01,In Progress
4303,1425,4,4,No powdered sugar,19.84,Credit Card,2023-04-09 11:47:04,Completed
4304,1274,20,3,No powdered sugar,5.77,Cash,2023-10-30 12:58:59,In Progress
4305,1712,21,1,Spicy,11.95,Interac Transfer,2023-02-24 22:25:27,In Progress
4306,1283,18,4,Extra gravy,17.55,Interac Transfer,2023-04-04 16:58:45,In Progress
4307,1979,18,5,No powdered sugar,19.68,Credit Card,2023-10-01 11:39:40,In Progress
4308,1172,16,3,Extra gravy,20.76,Cash,2023-01-28 00:40:58,In Progress
4309,1326,9,3,Extra gravy,22.91,Credit Card,2023-11-25 10:55:25,In Progress
4310,1717,18,5,None,21.41,Credit Card,2023-08-02 19:20:56,In Progress
